,Date,Link,Newspaper Name,Corrected_Date,Headline_Keywords,Body_Keywords
160,29-Mar-20,https://www.startribune.com/for-gov-tim-walz-no-playbook-to-manage-covid-19/569193172/,StarTribune,3/29/2020,"['Tim', 'Walz', 'governors', 'playbook']","['Walz', 'Minnesota', 'state', 'governor', 'people', 'message', 'Minnesotans', 'time', 'schools', 'video', 'governors', 'emergency', 'coronavirus', 'care']"
161,29-Mar-20,https://www.startribune.com/mackay-worry-is-a-destructive-habit-in-life-business/569165792/,StarTribune,3/29/2020,"['Worry', 'habit', 'life', 'business']","['Worry', 'times', 'time', 'today', 'heart', 'day', 'Mayo', 'tomorrow', 'worry', 'clock', 'years', 'air', 'anxiety', 'Carrier']"
162,30-Mar-20,https://www.startribune.com/governing-in-the-era-of-coronavirus-tests-openness/569165092/,StarTribune,3/30/2020,"['tests', 'openness', 'Minnesota', 'coronavirus', 'Era', 'Legislature']","['meetings', 'government', 'House', 'public', 'state', 'R', 'emergency', 'city', 'members', 'legislators', 'DFL', 'meeting', 'time', 'lawmakers']"
163,30-Mar-20,https://www.startribune.com/trump-needs-to-keep-listening-to-experts-on-covid-19/569227342/,StarTribune,3/30/2020,"['Trump', 'time', 'frame', 'distancing']","['Trump', 'country', 'people', 'cases', 'Easter', 'Skagit', 'home', 'state', 'days', 'contagion', 'numbers', 'guidelines', 'Sunday', 'virus']"
164,30-Mar-20,https://www.startribune.com/more-thoughtful-lockdown-rules-could-spare-us-loss-and-suffering/569234072/,StarTribune,3/30/2020,"['lockdown', 'rules', 'loss', 'suffering']","['Minnesota', 'Minnesotans', 'order', 'COVID-19', 'services', 'property', 'families', 'budget', 'golf', 'cost', 'transmission', 'course', 'people', 'state']"
165,30-Mar-20,https://www.startribune.com/oil-price-slump-closes-refineries-around-world/569234432/,StarTribune,3/30/2020,"['price', 'slump', 'refineries', 'Oil', 'world']","['market', 'oil', 'barrels', 'crude', 'world', 'barrel', 'prices', 'demand', 'coronavirus', 'detente', 'Canada', 'presidency', 'secretariat', 'Brent']"
166,31-Mar-20,https://www.startribune.com/u-mayo-ready-covid-19-antibody-tests-in-minnesota/569233992/,StarTribune,3/31/2020,"['Minnesota', 'Clinic', 'antibody', 'Mayo', 'tests', 'University']","['tests', 'people', 'antibody', 'test', 'immunity', 'Jenkins', 'coronavirus', 'virus', 'patients', 'health', 'Minnesota', 'samples', 'response', 'pandemic']"
167,31-Mar-20,https://www.startribune.com/five-ways-the-federal-government-can-help-health-care-professionals-get-critical-gear/569253782/,StarTribune,3/31/2020,"['health', 'care', 'professionals', 'government', 'ways', 'gear']","['equipment', 'supplies', 'crisis', 'administration', 'health', 'plan', 'task', 'gear', 'supply', 'president', 'manufacturers', 'companies', 'care', 'Michigan']"
168,31-Mar-20,https://www.startribune.com/2-residents-of-rural-martin-county-die-of-covid-19/569239942/,StarTribune,3/31/2020,"['Southern', 'Minnesota', 'county', 'coronavirus']","['people', 'family', 'community', 'virus', 'county', 'Borchardt', 'Larry', 'church', 'weeks', 'symptoms', 'March', 'store', 'members', 'Mayo']"
169,31-Mar-20,https://www.startribune.com/how-to-maintain-democracy-despite-the-pandemic/569264202/,StarTribune,3/31/2020,"['democracy', 'pandemic']","['health', 'National', 'democracy', 'Biden', 'Convention', 'step', 'primaries', 'Sanders', 'debate', 'crisis', 'states', 'Congress', 'weeks', 'Democratic']"
170,31-Mar-20,https://www.startribune.com/minnesota-s-fairview-trims-work-hours-due-to-covid-19-impact/569255912/,StarTribune,3/31/2020,"['plans', 'Minnesota', 'hospitals', 'revenue']","['care', 'health', 'procedures', 'revenue', 'workers', 'Minnesota', 'patients', 'hospitals', 'Fairview', 'Health', 'surgeries', 'staff', 'hours', 'systems']"
171,31-Mar-20,https://www.startribune.com/helping-americans-cope-with-economic-shock/569140532/,StarTribune,3/31/2020,"['Americans', 'shock']","['unemployment', 'Americans', 'nation', 'Senate', 'economy', 'businesses', 'time', 'pandemic', 'package', 'recovery', 'week', 'House', 'relief', 'system']"
172,"April 1, 2020",https://www.startribune.com/gas-prices-slip-below-1-at-some-minnesota-gas-stations/569279042/,StarTribune,4/1/2020,"['gallon', 'Minnesota', 'gas', 'prices', 'Gas', 'stations']","['gas', 'gallon', 'prices', 'stations', 'person', 'GasBuddy', 'April', 'virus', 'motorists', 'app', 'Lakeville', 'metro', 'Wednesday', 'Minnesota']"
173,"April 1, 2020",https://www.startribune.com/minnesota-gov-tim-walz-s-state-of-the-state-to-be-streamed-online-sunday/569291052/,StarTribune,4/1/2020,"['State', 'Walz', 'Gov.', 'Tim', 'Minnesota', 'Sunday']","['State', 'Walz', 'address', 'Minnesota', 'YouTube', 'governor', 'residence', 'coronavirus', 'event', 'Sunday', 'speech', 'member', 'state', 'news']"
174,"April 1, 2020",https://www.startribune.com/twins-offer-financial-help-to-staff-hurt-by-virus-canceled-games/569303172/,StarTribune,4/1/2020,"['Twins', 'help', 'virus', 'games']","['Twins', 'employees', 'games', 'Field', 'Target', 'people', 'time', 'workers', 'season', 'players', 'April', 'stands', 'hopes', 'Terrell']"
175,"April 1, 2020",https://www.startribune.com/minnesota-midwest-factory-conditions-plunge-because-of-coronavirus/569283692/,StarTribune,4/1/2020,"['Midwest', 'factory', 'conditions', 'Minnesota', 'coronavirus']","['March', 'month', 'coronavirus', 'factories', 'Wednesday', 'companies', 'Minnesota', 'index', 'masks', 'producers', 'virus', 'manufacturing', 'sector', 'slowdown']"
176,"April 2, 2020",https://www.startribune.com/minnesota-health-officials-continue-to-conceal-names-of-senior-care-facilities-with-coronavirus/569291652/,StarTribune,4/2/2020,"['names', 'officials', 'care', 'health', 'facilities', 'Minnesota', 'coronavirus']","['facilities', 'cases', 'residents', 'facility', 'care', 'state', 'Minnesota', 'health', 'information', 'names', 'Health', 'term', 'virus', 'COVID-19']"
177,"April 2, 2020",https://www.startribune.com/disease-data-modeling-in-minnesota-and-elsewhere-in-public-spotlight/569333722/,StarTribune,4/2/2020,"['Disease', 'data', 'modeling', 'Minnesota']","['Minnesota', 'deaths', 'model', 'people', 'death', 'Washington', 'cases', 'stay', 'Dr.', 'R', 'difference', 'hospital', 'Gildemeister', 'care']"
178,"April 2, 2020",https://www.startribune.com/pelosi-couldn-t-help-herself-from-playing-politics-on-covid-19/569333682/,StarTribune,4/2/2020,"['Pelosi', 'politics', 'COVID-19']","['Trump', 'Pelosi', 'speaker', 'Sunday', 'week', 'equipment', 'bill', 'interview', 'relief', 'president', 'distancing', 'impeachment', 'probe', 'Jake']"
179,"April 3, 2020",https://www.startribune.com/minnesota-covid-19-infections-hit-742-with-53-new-cases-and-1-more-death/569319192/,StarTribune,4/3/2020,"['state', 'deal', 'treatment', 'hospitalizations', 'costs']","['care', 'state', 'Minnesota', 'patients', 'people', 'Health', 'cases', 'hospital', 'case', '%', 'telemedicine', 'health', 'plans', 'pandemic']"
180,"April 3, 2020",https://www.startribune.com/trump-invokes-defense-production-act-on-3m-n95-respiratory-masks/569337532/,StarTribune,4/3/2020,"['Act', 'Production', 'M', 'Defense', 'N95', 'Trump', 'masks']","['health', 'M', 'N95', 'masks', 'Trump', 'care', '%', 'order', 'production', 'respirators', 'Thursday', 'spread', 'company', 'Health']"
181,"April 3, 2020",https://www.startribune.com/cultural-impacts-of-the-coronavirus-crisis/569364052/,StarTribune,4/3/2020,"['impacts', 'coronavirus', 'crisis']","['crisis', 'coronavirus', 'pandemic', 'health', 'distancing', 'people', 'Board', 'war', 'case', 'ones', 'U.S.', 'Cities', 'area', 'discussion']"
182,"April 3, 2020",https://www.startribune.com/conducting-a-safe-national-election-during-a-pandemic-will-be-difficult/569364552/,StarTribune,4/3/2020,"['election', 'pandemic']","['election', 'Minnesota', 'voters', 'states', 'ballots', 'mail', 'coronavirus', 'process', 'officials', 'elections', 'voter', 'Election', 'risk', 'vote']"
183,"April 3, 2020",https://www.startribune.com/minneapolis-company-among-suppliers-for-makeshift-hospital-in-seattle-seahawks-stadium/569351612/,StarTribune,4/3/2020,"['hospital', 'suppliers', 'Seattle', 'company', 'Seahawks', 'Minneapolis', 'stadium']","['partitions', 'Versare', 'company', 'hospital', 'hospitals', 'employees', 'Minneapolis', 'Mark', 'bed', 'route', 'grocery', 'Seattle', 'cases', 'M']"
184,"April 3, 2020",https://www.startribune.com/minnesota-health-plans-say-220-million-in-income-will-help-with-covid-19-costs/569352552/,StarTribune,4/3/2020,"['health', 'plans', 'income', 'Minnesota', 'costs']","['health', 'plans', 'insurers', 'income', 'Minnesota', 'Health', 'state', 'carriers', 'patients', 'regulators', 'revenue', 'year', 'companies', 'expenses']"
185,"April 3, 2020",https://www.startribune.com/5-million-relief-plan-in-minneapolis-would-aid-renters-homeless-small-businesses/569353162/,StarTribune,4/3/2020,"['plan', 'Minneapolis', 'renters', 'relief', 'businesses']","['city', 'businesses', 'assistance', 'money', 'payments', 'Frey', 'loans', 'Minneapolis', 'Council', 'members', 'area', 'rent', 'programs', 'needs']"
186,"April 3, 2020",https://www.startribune.com/in-midst-of-pandemic-nation-is-getting-a-lesson-in-digital-inequality/569365822/,StarTribune,4/3/2020,"['pandemic', 'nation', 'lesson', 'midst', 'inequality']","['districts', 'school', 'internet', 'students', 'schools', 'country', 'infrastructure', 'assignments', 'populations', 'access', 'Leader', 'Majority', 'Mitch', 'materials']"
187,"April 3, 2020",https://www.startribune.com/despite-some-temporary-shortages-covid-19-panic-consumption-will-end/569365802/,StarTribune,4/3/2020,"['shortages', 'panic', 'consumption']","['U.S.', 'retailers', 'supply', 'toilet', 'cars', 'paper', 'months', 'inventory', 'weeks', 'time', 'hand', 'millions', 'goods', 'chains']"
188,"April 3, 2020",https://www.startribune.com/u-s-china-tension-weakens-pandemic-response/569365772/,StarTribune,4/3/2020,"['U.S.-China', 'tension', 'response']","['China', 'Trump', 'cooperation', 'supplies', 'coronavirus', 'President', 'sides', 'response', 'U.S.', 'New', 'administration', 'countries', 'Gowan', 'grip']"
189,"April 3, 2020",https://www.startribune.com/mayo-clinic-to-lead-national-covid-19-plasma-trial-coronavirus-treatment-minnesota/569355782/,StarTribune,4/3/2020,"['Mayo', 'Clinic', 'plasma', 'trial']","['plasma', 'patients', 'therapy', 'Joyner', 'coronavirus', 'people', 'tests', 'Mayo', 'cases', 'Dr.', 'testing', 'ability', 'trial', 'course']"
190,"April 3, 2020",https://www.startribune.com/market-review-honeywell-shares-bounce-on-n95-face-mask-production-moves/569374732/,StarTribune,4/3/2020,"['N95', 'face', 'bounce', 'mask', 'Market', 'review', 'production']","['%', 'Thursday', 'company', 'GrubHub', 'manufacturing', 'N95', 'Shares', 'platform', 'Tuesday', 'week', 'Russia', 'provider', 'Arabia', 'shares']"
191,"April 4, 2020",https://www.startribune.com/how-to-apply-past-financial-lessons-to-today-s-coronavirus-crisis/569321752/,StarTribune,4/4/2020,"['lessons', 'today', 'coronavirus', 'crisis']","['people', 'pandemic', 'lessons', 'countries', 'terms', 'scenario', 'households', 'Folly', 'crisis', 'co', '-', 'clues', 'corporations', 'jobs']"
192,"April 4, 2020",https://www.startribune.com/3m-says-trump-s-order-allows-it-to-export-to-u-s-more-masks-made-overseas/569348552/,StarTribune,4/4/2020,"['production', 'mask', 'order', 'complies', 'administration', 'M', 'claims']","['M', 'Trump', 'masks', 'U.S.', 'health', 'company', 'administration', 'N95', 'Roman', 'trade', 'supplies', 'exports', 'order', 'FEMA']"
193,"April 4, 2020",https://www.startribune.com/meet-jan-malcolm-minnesota-s-dr-fauci/569383652/,StarTribune,4/4/2020,"['Jan', 'Department', 'Malcolm', 'Health', 'Minnesota', 'state', 'Dr.']","['Malcolm', 'health', 'Minnesota', 'people', 'Ventura', 'things', 'Dayton', 'Walz', 'Gov.', 'administration', 'schools', 'term', 'Infectious', 'Fauci']"
194,"April 4, 2020",https://www.startribune.com/companies-turning-to-borrowing-billions-to-pad-cash-flow-during-coronavirus-disruption/569358362/,StarTribune,4/4/2020,"['cash', 'billions', 'flow', 'companies', 'coronavirus', 'Minnesota', 'disruption']","['companies', 'cash', 'credit', 'economy', 'time', 'loan', 'banks', 'March', 'capital', 'liquidity', 'crisis', 'Brausen', 'banking', 'officer']"
195,"April 4, 2020",https://www.startribune.com/minnesota-deaths-up-2-to-24-in-covid-19-pandemic/569380622/,StarTribune,4/4/2020,"['furloughs', 'deaths', 'hospital', 'doctors', 'Fairview', 'expenses']","['Fairview', 'care', 'Minnesota', 'health', 'week', 'hospitals', 'Health', 'procedures', 'pandemic', 'Saturday', 'people', 'hours', 'clinics', 'workers']"
196,"April 5, 2020",https://www.startribune.com/keep-it-up-minnesota-covid-19-response-shows-promise/569384442/,StarTribune,4/5/2020,"['Minnesota', 'response', 'virus']","['state', 'Minnesota', 'distancing', 'masks', 'Health', 'emergency', 'Walz', 'Minnesotans', 'people', 'surge', 'home', 'order', 'compliance', '%']"
197,"April 6, 2020",https://www.startribune.com/is-hydroxychloroquine-a-game-changer-we-can-hope/569421602/,StarTribune,4/6/2020,"['game', 'changer']","['hydroxychloroquine', 'drug', 'patients', 'medication', 'treatment', 'University', 'Americans', 'coronavirus', 'study', 'results', 'lupus', 'game', 'point', 'Hydroxychloroquine']"
198,"April 6, 2020",https://www.startribune.com/as-misinformation-abounds-networks-should-turn-off-trump/569421582/,StarTribune,4/6/2020,"['misinformation', 'networks', 'Trump']","['Trump', 'crisis', 'words', 'briefings', 'networks', 'time', 'President', 'control', 'president', 'leadership', 'news', 'News', 'New', 'Fox']"
199,"April 6, 2020",https://www.startribune.com/walz-calls-for-a-united-state-of-the-state-amid-covid-19/569398332/,StarTribune,4/6/2020,"['state', 'united', 'COVID-19']","['Walz', 'governor', 'state', 'Minnesotans', 'spread', 'residence', 'Senate', 'care', 'State', 'Gazelka', 'DFL', 'people', 'address', 'House']"
200,"April 6, 2020",https://www.startribune.com/covid-19-bashes-minnesota-budget/569420352/,StarTribune,4/6/2020,"['dims', 'forecast', 'Minnesota', 'tsunami', 'surplus', 'budget']","['state', 'revenue', 'Minnesota', 'Kalambokidis', 'Senate', 'aid', 'bill', 'coronavirus', 'budget', 'consultant', 'Frans', 'government', 'Gazelka', 'tax']"
201,"April 7, 2020",https://www.startribune.com/trump-gutted-his-personnel-office-and-now-s-when-we-need-it-most/569441042/,StarTribune,4/7/2020,"['Trump', 'personnel', 'office']","['Trump', 'administration', 'PPO', 'agencies', 'president', 'positions', 'coronavirus', 'government', 'branch', 'health', 'House', 'experts', 'response', 'White']"
202,"April 7, 2020",https://www.startribune.com/minnesota-covid-19-toll-rises-but-predicted-impact-falls/569409042/,StarTribune,4/7/2020,"['stay', 'Walz', 'home', 'Tim', 'order', 'Gov.', 'forecast']","['state', 'cases', 'Minnesota', 'risk', 'people', 'Monday', 'home', 'health', 'rate', 'stay', 'case', 'University', 'Health', 'testing']"
203,"April 8, 2020",https://www.startribune.com/minnesota-covid-19-cases-over-1000-with-34-deaths-veterans-home/569440222/,StarTribune,4/8/2020,"['home', 'restrictions', 'Minnesota', 'battles']","['Minnesota', 'state', 'people', 'cases', 'Walz', 'health', 'week', 'pandemic', 'number', 'care', 'Mayo', 'person', 'emergency', 'Wednesday']"
204,"April 8, 2020",https://www.startribune.com/wisconsin-heads-to-polls-despite-virus-fears/569440272/,StarTribune,4/8/2020,"['Wisconsin', 'polls', 'virus', 'fears']","['primary', 'Wisconsin', 'voting', 'state', 'line', 'election', 'Hudson', 'Tuesday', 'Court', 'order', 'Supreme', 'city', 'week', 'poll']"
205,"April 8, 2020",https://www.startribune.com/minnesota-secretary-of-state-pushes-election-changes/569472892/,StarTribune,4/8/2020,"['state', 'election', 'changes', 'secretary', 'Minnesota', 'COVID-19']","['state', 'Simon', 'mail', 'places', 'polling', 'Minnesota', 'election', 'voters', 'voting', 'time', 'proposal', 'electioneering', 'County', 'Wednesday']"
206,"April 8, 2020",https://www.startribune.com/unitedhealth-accelerates-2-billion-in-health-care-support/569475282/,StarTribune,4/8/2020,"['insurers', 'payments', 'providers', 'Health', 'costs']","['health', 'hospitals', 'week', 'revenue', '%', 'payments', 'Health', 'Wednesday', 'system', 'CentraCare', 'order', 'hearing', 'care', 'Minnesota']"
207,"April 8, 2020",https://www.startribune.com/don-t-blame-scotus-for-wisconsin-election-mess/569489202/,StarTribune,4/8/2020,"['Court', 'Wisconsin', 'election', 'Supreme', 'U.S.', 'mess']","['election', 'Court', 'Evers', 'Supreme', 'voting', 'judge', 'order', 'results', 'Wisconsin', 'ballots', 'states', 'vote', 'elections', 'places']"
208,"April 8, 2020",https://www.startribune.com/duluth-s-essentia-health-begins-sterilizing-reusing-n95-masks-despite-3m-concerns/569484462/,StarTribune,4/8/2020,"['N95', 'Health', 'masks', 'Essentia', 'M', 'Duluth', 'concerns']","['masks', 'Essentia', 'use', 'UV', 'times', 'light', 'Mathews', 'mask', 'supply', 'M', 'process', 'hospitals', 'day', 'reuse']"
209,"April 9, 2020",https://www.startribune.com/minnesota-hospital-grants-awarded-as-covid-19-spreads/569473642/,StarTribune,4/9/2020,"['Minnesota', 'Walz', 'stay', 'Tim', 'home', 'Gov.', 'order']","['state', 'Minnesota', 'Walz', 'order', 'modeling', 'beds', 'testing', 'supplies', 'care', 'pandemic', 'deaths', 'hospitals', 'home', 'response']"
210,"April 9, 2020",https://www.startribune.com/readers-write-joe-biden-bernie-sanders-voting-line-3-arden-hills-development-ok-boomer/569519322/,StarTribune,4/9/2020,"['voting', 'Line', 'Sanders', 'Arden', 'Bernie', 'Hills', 'Biden']","['Bernie', 'coronavirus', 'voting', 'polling', 'pipeline', 'city', 'mail', 'voter', 'property', 'election', 'Minnesota', 'candidate', 'water', 'politicians']"
211,"April 9, 2020",https://www.startribune.com/the-models-gov-walz-used-should-be-made-public/569519302/,StarTribune,4/9/2020,"['models', 'Gov.', 'Walz']","['shutdown', 'model', 'governor', 'order', 'Minnesotans', 'basis', 'damage', 'studies', 'action', 'public', 'decisions', 'people', 'business', 'state']"
212,"April 10, 2020",https://www.startribune.com/top-minnesota-gop-lawmaker-opposes-walz-s-stay-home-order-on-coronavirus/569520902/,StarTribune,4/10/2020,"['Tim', 'Walz', 'Gov.', 'stay', 'lawmaker', 'home', 'GOP']","['order', 'state', 'Thursday', 'data', 'governor', 'business', 'Minnesota', 'R', 'Gazelka', 'businesses', 'Legislature', 'home', 'lives', 'calls']"
213,"April 10, 2020",https://www.startribune.com/the-challenge-for-biden-sanders-is-unity/569551662/,StarTribune,4/10/2020,"['challenge', 'Biden', 'Sanders', 'unity']","['Sanders', 'Biden', 'nation', 'President', 'care', 'health', 'issues', 'followers', 'Trump', 'country', 'months', 'race', 'economy', 'Wisconsin']"
214,"April 10, 2020",https://www.startribune.com/sharing-covid-19-data-can-save-lives/569552872/,StarTribune,4/10/2020,"['data', 'lives']","['responders', 'information', 'officers', 'Minnesota', 'state', 'Walz', 'Association', 'Department', 'Health', 'decision', 'priority', 'privacy', 'police', 'Police']"
215,"April 10, 2020",https://www.startribune.com/mark-ruff-approved-as-minneapolis-city-coordinator/569541602/,StarTribune,4/10/2020,"['Ruff', 'Minneapolis', 'city', 'Mark', 'coordinator']","['Ruff', 'city', 'coordinator', 'officials', 'role', 'position', 'job', 'response', 'City', 'Mark', 'Francis', 'Mayor', 'Vandermyde', 'Rivera']"
216,"April 10, 2020",https://www.startribune.com/3m-suit-distributor-tried-to-sell-n95-masks-to-new-york-city-for-600-above-list-price/569542502/,StarTribune,4/10/2020,"['York', 'New', 'City', 'masks', '%', 'M', 'suit']","['M', 'respirators', 'company', 'New', 'health', 'Supply', 'price', 'Performance', 'York', 'City', 'fraud', 'respirator', 'lawsuit', 'U.S.']"
217,"April 10, 2020",https://www.startribune.com/mail-in-ballots-make-voter-fraud-easy/569551702/,StarTribune,4/10/2020,"['Mail', 'ballots', 'voter', 'fraud']","['election', 'voter', 'ballot', 'Hannah', 'people', 'Arendt', 'address', 'mail', 'Adams', 'number', 'person', 'County', 'date', 'website']"
218,"April 10, 2020",https://www.startribune.com/we-ll-bounce-back-faster-if-the-next-relief-bill-helps-keep-idled-workers-on-payrolls/569541942/,StarTribune,4/10/2020,"['relief', 'bill', 'workers', 'payrolls']","['unemployment', 'government', 'workers', 'program', 'bill', 'loans', 'payroll', 'businesses', 'relief', 'money', 'system', 'jobs', 'maintenance', 'job']"
219,"April 11, 2020",https://www.startribune.com/mayo-clinic-cutting-pay-for-20-000-workers/569541522/,StarTribune,4/11/2020,"['Clinic', 'cutting', 'pay', 'Mayo', 'workers']","['health', 'Bolton', 'care', 'Mayo', 'patients', 'revenue', 'workers', 'clinic', 'pay', 'weeks', 'Clinic', 'surgeries', 'state', 'hours']"
220,"April 11, 2020",https://www.startribune.com/gov-walz-issues-executive-order-providing-covid-19-locations-to-first-responders/569553122/,StarTribune,4/11/2020,"['Walz', 'order', 'locations', 'Tim', 'Gov.', 'responders']","['Minnesota', 'responders', 'information', 'data', 'Walz', 'law', 'addresses', 'order', 'state', 'enforcement', 'calls', 'cases', 'St.', 'health']"
221,"April 11, 2020",https://www.startribune.com/minnesota-deaths-up-7-to-57-in-covid-19-pandemic/569539732/,StarTribune,4/11/2020,"['Minnesota', 'officials', 'state', 'strategy']","['Minnesota', 'state', 'modeling', 'deaths', 'people', 'beds', 'order', 'Walz', 'home', 'U.S.', 'Gildemeister', 'pandemic', 'care', 'model']"
222,"April 12, 2020",https://www.startribune.com/covid-19-pandemic-replaces-foreign-hacking-as-top-minnesota-election-fear/569570032/,StarTribune,4/12/2020,"['hacking', 'Minnesota', 'election', 'fear']","['voting', 'mail', 'election', 'Minnesota', 'elections', 'state', 'month', 'Simon', 'GOP', 'polling', 'ballots', 'pandemic', 'U.S.', 'security']"
223,"April 13, 2020",https://www.startribune.com/mask-appeal-may-grow-with-time/569595932/,StarTribune,4/13/2020,"['Mask', 'appeal', 'time']","['people', 'mask', 'meanings', 'meaning', 'face', 'driver', 'places', 'seat', 'masks', 'time', 'recommendation', 'coverings', 'CDC', 'Trump']"
224,"April 13, 2020",https://www.startribune.com/politics-of-pandemic-response-emerge-in-minnesota-senate-race/569583612/,StarTribune,4/13/2020,"['response', 'Minnesota', 'Senate', 'Politics', 'race']","['Lewis', 'Minnesota', 'Senate', 'Smith', 'government', 'campaign', 'U.S.', 'election', 'year', 'Trump', 'March', 'virus', 'officials', 'resources']"
225,"April 14, 2020",https://www.startribune.com/minnesota-readies-antibody-covid-19-response/569595692/,StarTribune,4/14/2020,"['Minnesota', 'readies', 'response']","['people', 'state', 'tests', 'antibody', 'testing', 'test', 'Walz', 'U', 'patients', 'antibodies', 'week', 'Mayo', 'exposure', 'serum']"
226,"April 14, 2020",https://www.startribune.com/counterpoint-don-t-just-complain-about-government-transparency/569641392/,StarTribune,4/14/2020,"['Counterpoint', 'government', 'transparency']","['government', 'data', 'public', 'opinion', 'models', 'Roche', 'transparency', 'Government', 'piece', 'Gazelka', 'Data', 'Minnesota', 'right', 'reality']"
227,"April 14, 2020",https://www.startribune.com/ohio-florida-governors-are-a-coronavirus-opposites/569641402/,StarTribune,4/14/2020,"['Florida', 'governors', 'coronavirus', 'Ohio', 'opposites']","['March', 'DeSantis', 'DeWine', 'Florida', 'governors', 'Ohio', 'fitness', 'April', 'cases', 'restaurants', 'emergency', 'responses', 'Ron', 'takeout']"
228,"April 14, 2020",https://www.startribune.com/cummins-will-make-respirator-filters-for-3m-at-wisconsin-plant/569630612/,StarTribune,4/14/2020,"['filters', 'M', 'Wisconsin', 'respirator', 'Cummins', 'plant']","['M', 'Cummins', 'Hehenberger', 'filters', 'plant', '3', 'production', 'equipment', 'Nebraska', 'Minnesota', 'Wisconsin', 'filter', 'Holm', 'PAPRs']"
229,"April 15, 2020",https://www.startribune.com/unitedhealth-profit-beats-forecasts-with-minimal-covid-19-impact/569655742/,StarTribune,4/15/2020,"['payment', 'rebates', 'plans', 'talks', 'employers', 'UnitedHealth', 'costs']","['health', 'company', 'care', 'Wichmann', 'UnitedHealth', 'coverage', 'Group', 'year', 'people', 'plans', 'Optum', 'executive', 'Witty', 'Wednesday']"
230,"April 15, 2020",https://www.startribune.com/u-s-sen-amy-klobuchar-trump-votes-by-mail-why-can-t-everyone/569661672/,StarTribune,4/15/2020,"['U.S.', 'Sen.', 'Amy', 'Klobuchar', 'votes', 'mail']","['state', 'states', 'mail', 'election', 'voting', 'ballot', 'absentee', 'polling', 'health', 'pandemic', 'U.S.', 'COVID-19', 'workers', 'number']"
231,"April 15, 2020",https://www.startribune.com/local-officials-ask-gov-walz-to-halt-rent-mortgage-payments/569637382/?refresh=true,StarTribune,4/15/2020,"['Tim', 'Walz', 'Gov.', 'rent', 'mortgage', 'Minnesota', 'officials']","['evictions', 'rent', 'month', 'mortgage', 'money', 'foreclosures', 'governor', 'families', 'Ellison', 'assistance', 'tenants', 'displacement', 'Minneapolis', 'Council']"
232,"April 16, 2020",https://www.startribune.com/d-j-tice-is-the-anti-viral-economic-medicine-we-re-taking-safe/569709032/,StarTribune,4/16/2020,['medicine'],"['Walz', 'death', 'safety', 'Minnesota', 'benefit', 'leaders', 'governors', 'effects', 'cost', 'week', 'welfare', 'lockdown', 'projections', 'Gov.']"
233,"April 16, 2020",https://www.startribune.com/minnesota-receives-1b-in-virus-relief-from-feds-awaits-direction-on-how-to-spend/569691642/,StarTribune,4/16/2020,"['virus', 'relief', 'feds', '1B', 'Minnesota', 'direction']","['Minnesota', 'Walz', 'money', 'state', 'office', 'government', 'half', 'officials', 'health', 'response', 'responders', 'pandemic', 'departments', 'instruction']"
234,"April 16, 2020",https://www.startribune.com/minnesota-hospitals-stretching-conserving-covid-19-masks/569677902/,StarTribune,4/16/2020,"['Minnesota', 'hospitals', 'masks']","['masks', 'Minnesota', 'N95', 'Health', 'supply', 'state', 'M', 'health', 'PPE', 'care', 'decontamination', 'times', 'tests', 'caregivers']"
235,"April 16, 2020",https://www.startribune.com/minnesota-jobless-rate-nears-20-though-precise-figure-is-elusive/569696822/,StarTribune,4/16/2020,"['losses', '%', 'Minnesota', 'Job', 'workers']","['unemployment', 'March', 'Minnesota', 'people', 'weeks', 'workers', 'jobs', 'data', 'Chari', 'U.S.', 'damage', 'economy', 'job', 'week']"
236,"April 17, 2020",https://www.startribune.com/minnesota-s-u-mayo-ramp-up-covid-19-testing/569694402/,StarTribune,4/17/2020,"['Clinic', 'moon', 'testing', 'Walz', 'Gov.', 'Tim', 'Mayo']","['testing', 'state', 'tests', 'lab', 'virus', 'Minnesota', 'U', 'people', 'Thursday', 'capacity', 'Health', 'coronavirus', 'cases', 'Mayo']"
237,"April 17, 2020",https://www.startribune.com/authorities-warn-consumers-to-beware-of-coronavirus-related-scams/569736562/,StarTribune,4/17/2020,"['Authorities', 'consumers', 'coronavirus', 'scams']","['consumers', 'BBB', 'coronavirus', 'Minnesota', 'scam', 'agencies', 'money', 'scammers', 'fraud', 'General', 'Attorney', 'scams', 'victim', 'crisis']"
238,"April 17, 2020",https://www.startribune.com/germany-s-exemplary-covid-19-response/569742292/,StarTribune,4/17/2020,"['Germany', 'response']","['Merkel', 'cases', 'consensus', 'Germany', 'Fleck', 'Trump', 'director', 'Schroeder', 'University', 'system', 'Italy', 'experts', 'deaths', 'society']"
239,"April 17, 2020",https://www.startribune.com/covid-19-let-s-work-together-on-a-plan-to-reopen-minnesota-s-economy/569742482/,StarTribune,4/17/2020,"['Gazelka', 'Paul', 'plan', 'Emmer', 'Minnesota', 'Tom', 'economy']","['businesses', 'Minnesota', 'state', 'economy', 'Minnesotans', 'people', 'concern', 'response', 'crisis', 'term', 'business', 'governor', 'employees', 'impacts']"
